date,Volume_15
2018-01-01 02:00:00,384.9408918
2018-01-01 03:00:00,407.41464752499996
2018-01-01 04:00:00,412.25051998666663
2018-01-01 05:00:00,394.86062158249996
2018-01-01 06:00:00,396.971454688
2018-01-01 07:00:00,375.28387472833333
2018-01-01 08:00:00,363.46403995
2018-01-01 09:00:00,352.06323875
2018-01-01 10:00:00,336.6827128
2018-01-01 11:00:00,319.97353515099996
2018-01-01 12:00:00,351.5392509518182
2018-01-01 13:00:00,343.96508921333333
2018-01-01 14:00:00,352.3853644961538
2018-01-01 15:00:00,376.815011385
2018-01-01 16:00:00,380.2623157893333
2018-01-01 17:00:00,379.2093845553333
2018-01-01 18:00:00,365.85028056199997
2018-01-01 19:00:00,354.110046854
2018-01-01 20:00:00,348.11707044266666
2018-01-01 21:00:00,348.57376980733335
2018-01-01 22:00:00,352.726011574
2018-01-01 23:00:00,353.61481319999996
2018-01-02 00:00:00,358.55391413399997
2018-01-02 01:00:00,375.53424759933336
2018-01-02 02:00:00,398.82413885933335
2018-01-02 03:00:00,402.2754817886666
2018-01-02 04:00:00,429.4113738826667
2018-01-02 05:00:00,465.5585399286666
2018-01-02 06:00:00,459.4522665186667
2018-01-02 07:00:00,479.30834009800003
2018-01-02 08:00:00,499.31221244933334
2018-01-02 09:00:00,533.8940963386666
2018-01-02 10:00:00,551.7361351426666
2018-01-02 11:00:00,578.594216856
2018-01-02 12:00:00,596.870539688
2018-01-02 13:00:00,619.8012859859999
2018-01-02 14:00:00,668.6154551673333
2018-01-02 15:00:00,692.6153075226666
2018-01-02 16:00:00,724.9541236653332
2018-01-02 17:00:00,758.4356179033333
2018-01-02 18:00:00,765.1682874373333
2018-01-02 19:00:00,825.7749268006668
2018-01-02 20:00:00,871.4373625546667
2018-01-02 21:00:00,908.2669799013335
2018-01-02 22:00:00,920.4653651253333
2018-01-02 23:00:00,933.2426239793333
2018-01-03 00:00:00,934.8556047753332
2018-01-03 01:00:00,945.2754208113332
2018-01-03 02:00:00,954.2126239026665
2018-01-03 03:00:00,963.4082294393334
2018-01-03 04:00:00,987.3321540426665
2018-01-03 05:00:00,970.3245450946666
2018-01-03 06:00:00,980.6588412646666
2018-01-03 07:00:00,977.7512080926666
2018-01-03 08:00:00,953.8433301606668
2018-01-03 09:00:00,959.0338743713335
2018-01-03 10:00:00,936.8771236593334
2018-01-03 11:00:00,909.6948950326666
2018-01-03 12:00:00,885.6557225853335
2018-01-03 13:00:00,866.0901541380001
2018-01-03 14:00:00,834.1333452140001
2018-01-03 15:00:00,821.7475593666666
2018-01-03 16:00:00,810.8519154346667
2018-01-03 17:00:00,790.1817725813333
2018-01-03 18:00:00,761.4129381733333
2018-01-03 19:00:00,721.4694166113333
2018-01-03 20:00:00,693.4706954226665
2018-01-03 21:00:00,659.1317139859999
2018-01-03 22:00:00,611.5813364406665
2018-01-03 23:00:00,585.0517436113334
2018-01-04 00:00:00,568.8557405213335
2018-01-04 01:00:00,540.7222064833334
2018-01-04 02:00:00,534.9064057326666
2018-01-04 03:00:00,552.4780857813332
2018-01-04 04:00:00,511.89902690599996
2018-01-04 05:00:00,486.699460366
2018-01-04 06:00:00,506.9439762959999
2018-01-04 07:00:00,531.2066298013333
2018-01-04 08:00:00,571.6653217046667
2018-01-04 09:00:00,626.1600658193333
2018-01-04 10:00:00,672.3268582333333
2018-01-04 11:00:00,717.379776538
2018-01-04 12:00:00,759.3323260566666
2018-01-04 13:00:00,807.5386459593334
2018-01-04 14:00:00,848.358286124
2018-01-04 15:00:00,869.0078913386666
2018-01-04 16:00:00,895.0304888499999
2018-01-04 17:00:00,891.3057800346666
2018-01-04 18:00:00,878.4651187006665
2018-01-04 19:00:00,929.9254309926666
2018-01-04 20:00:00,987.4489317859999
2018-01-04 21:00:00,1003.4302999473332
2018-01-04 22:00:00,992.7518691953333
2018-01-04 23:00:00,971.3645609793332
2018-01-05 00:00:00,950.3005486726667
2018-01-05 01:00:00,922.1088291413332
2018-01-05 02:00:00,914.893717308
2018-01-05 03:00:00,915.6640844893333
2018-01-05 04:00:00,922.056120526
2018-01-05 05:00:00,926.8975003013333
2018-01-05 06:00:00,920.285542438
2018-01-05 07:00:00,891.4679193733333
2018-01-05 08:00:00,872.6126135533334
2018-01-05 09:00:00,878.5290263013335
2018-01-05 10:00:00,920.3820866180001
2018-01-05 11:00:00,916.3843155633334
2018-01-05 12:00:00,913.5080118673335
2018-01-05 13:00:00,933.4238740753335
2018-01-05 14:00:00,948.834792944
2018-01-05 15:00:00,955.4239421966666
2018-01-05 16:00:00,961.1728278686667
2018-01-05 17:00:00,966.4828952113334
2018-01-05 18:00:00,963.4792348253335
2018-01-05 19:00:00,963.3426260126668
2018-01-05 20:00:00,983.9119320113334
2018-01-05 21:00:00,997.4586781126668
2018-01-05 22:00:00,1016.9267770286666
2018-01-05 23:00:00,1020.3053136933333
2018-01-06 00:00:00,1018.7542898253333
2018-01-06 01:00:00,980.487805362
2018-01-06 02:00:00,1000.4570270719998
2018-01-06 03:00:00,1006.4323719833334
2018-01-06 04:00:00,1015.2964953026666
2018-01-06 05:00:00,1017.6674798906666
2018-01-06 06:00:00,983.097065496
2018-01-06 07:00:00,948.0343113606667
2018-01-06 08:00:00,907.5835479719998
2018-01-06 09:00:00,880.085280048
2018-01-06 10:00:00,854.8244445359999
2018-01-06 11:00:00,812.7616492086665
2018-01-06 12:00:00,794.28443782
2018-01-06 13:00:00,784.9077042766665
2018-01-06 14:00:00,784.8251007146666
2018-01-06 15:00:00,782.1319326133332
2018-01-06 16:00:00,789.0856119766665
2018-01-06 17:00:00,771.2215528433333
2018-01-06 18:00:00,743.8108630759999
2018-01-06 19:00:00,720.1515188113333
2018-01-06 20:00:00,707.8601767266666
2018-01-06 21:00:00,712.2645980826667
2018-01-06 22:00:00,743.542534518
2018-01-06 23:00:00,773.0561636006668
2018-01-07 00:00:00,780.7872904093334
2018-01-07 01:00:00,787.1172296740001
2018-01-07 02:00:00,797.8094555393333
2018-01-07 03:00:00,799.6138874073332
2018-01-07 04:00:00,793.3514790126666
2018-01-07 05:00:00,785.4080665646667
2018-01-07 06:00:00,772.8430401926668
2018-01-07 07:00:00,758.9865911313334
2018-01-07 08:00:00,741.8634713713334
2018-01-07 09:00:00,733.9516008666668
2018-01-07 10:00:00,711.2944844633334
2018-01-07 11:00:00,669.6829019573332
2018-01-07 12:00:00,645.9220914266666
2018-01-07 13:00:00,614.526311756
2018-01-07 14:00:00,582.7368251686665
2018-01-07 15:00:00,558.2055210053334
2018-01-07 16:00:00,531.6362866420001
2018-01-07 17:00:00,535.5316561253334
2018-01-07 18:00:00,542.3879545873334
2018-01-07 19:00:00,536.1630369979999
2018-01-07 20:00:00,504.2333669806667
2018-01-07 21:00:00,478.43228501333334
2018-01-07 22:00:00,444.908254808
2018-01-07 23:00:00,424.20920932199994
2018-01-08 00:00:00,401.6975717840001
2018-01-08 01:00:00,411.11539325266676
2018-01-08 02:00:00,455.43481154200003
2018-01-08 03:00:00,494.79303232933336
2018-01-08 04:00:00,541.0502194106667
2018-01-08 05:00:00,559.3346853146667
2018-01-08 06:00:00,596.2366862186667
2018-01-08 07:00:00,626.706429282
2018-01-08 08:00:00,624.8943580886666
2018-01-08 09:00:00,615.7996881093334
2018-01-08 10:00:00,688.00282555
2018-01-08 11:00:00,760.9910088706666
2018-01-08 12:00:00,803.2909180173334
2018-01-08 13:00:00,840.1989057779999
2018-01-08 14:00:00,917.5296777593334
2018-01-08 15:00:00,1066.439088752
2018-01-08 16:00:00,1299.9469996873333
2018-01-08 17:00:00,1355.1273029113333
2018-01-08 18:00:00,1385.4792304173336
2018-01-08 19:00:00,1370.8214031473333
2018-01-08 20:00:00,1362.8203256573336
2018-01-08 21:00:00,1363.3792630293333
2018-01-08 22:00:00,1335.176402072
2018-01-08 23:00:00,1327.1180893713333
2018-01-09 00:00:00,1322.0453184553332
2018-01-09 01:00:00,1242.6284860886665
2018-01-09 02:00:00,1196.1100684933333
2018-01-09 03:00:00,1163.384010568
2018-01-09 04:00:00,1144.7008298899998
2018-01-09 05:00:00,1071.5071318886664
2018-01-09 06:00:00,952.1055152406666
2018-01-09 07:00:00,724.2741996
2018-01-09 08:00:00,634.2408227960001
2018-01-09 09:00:00,574.8074575733333
2018-01-09 10:00:00,552.2357669986666
2018-01-09 11:00:00,601.338811686
2018-01-09 12:00:00,584.9092569659999
2018-01-09 13:00:00,601.031984946
2018-01-09 14:00:00,632.4405989160001
2018-01-09 15:00:00,658.593020702
2018-01-09 16:00:00,661.1979072613334
2018-01-09 17:00:00,649.8731517046667
2018-01-09 18:00:00,643.7000597946666
2018-01-09 19:00:00,630.337285204
2018-01-09 20:00:00,635.6317072933332
2018-01-09 21:00:00,611.9185236633334
2018-01-09 22:00:00,595.9650380979999
2018-01-09 23:00:00,619.409229914
2018-01-10 00:00:00,650.5403992713333
2018-01-10 01:00:00,701.7745951273334
2018-01-10 02:00:00,661.5751518513333
2018-01-10 03:00:00,650.8213660153334
2018-01-10 04:00:00,650.9483452086666
2018-01-10 05:00:00,624.2249996486667
2018-01-10 06:00:00,600.0811777726667
2018-01-10 07:00:00,589.0819120926667
2018-01-10 08:00:00,604.2595279386666
2018-01-10 09:00:00,724.8377472779999
2018-01-10 10:00:00,781.8395570673332
2018-01-10 11:00:00,815.0199946113332
2018-01-10 12:00:00,840.2448267313333
2018-01-10 13:00:00,852.9308624439999
2018-01-10 14:00:00,844.4819202693333
2018-01-10 15:00:00,845.344991202
2018-01-10 16:00:00,850.7918799019998
2018-01-10 17:00:00,871.9552481159998
2018-01-10 18:00:00,876.8277453359999
2018-01-10 19:00:00,866.0992006213332
2018-01-10 20:00:00,838.980927088
2018-01-10 21:00:00,809.8641122373334
2018-01-10 22:00:00,797.0400094066669
2018-01-10 23:00:00,775.6460769113336
2018-01-11 00:00:00,660.3782981833334
2018-01-11 01:00:00,621.062205474
2018-01-11 02:00:00,597.5894977639999
2018-01-11 03:00:00,579.1503260806666
2018-01-11 04:00:00,765.6889314073331
2018-01-11 05:00:00,1139.0957616879998
2018-01-11 06:00:00,1325.18693827
2018-01-11 07:00:00,1370.7422842006667
2018-01-11 08:00:00,1398.1081346293333
2018-01-11 09:00:00,1433.931287696
2018-01-11 10:00:00,1456.7637708646666
2018-01-11 11:00:00,1476.020044578
2018-01-11 12:00:00,1538.9752373166666
2018-01-11 13:00:00,1588.9043710053331
2018-01-11 14:00:00,1626.796520868
2018-01-11 15:00:00,1671.3568009019998
2018-01-11 16:00:00,1721.0740657246665
2018-01-11 17:00:00,1728.1912708979996
2018-01-11 18:00:00,1748.050599207333
2018-01-11 19:00:00,1563.3167100973333
2018-01-11 20:00:00,1198.3431093173335
2018-01-11 21:00:00,1015.2976861813333
2018-01-11 22:00:00,948.0494983813334
2018-01-11 23:00:00,928.6255315453334
2018-01-12 00:00:00,991.1809847626668
2018-01-12 01:00:00,1041.1248703126666
2018-01-12 02:00:00,1060.0490819613335
2018-01-12 03:00:00,1020.3337176886666
2018-01-12 04:00:00,1022.4875502506668
2018-01-12 05:00:00,1001.6540186546666
2018-01-12 06:00:00,975.3995812720001
2018-01-12 07:00:00,933.9350030293333
2018-01-12 08:00:00,943.8624937706667
2018-01-12 09:00:00,931.4260230853334
2018-01-12 10:00:00,922.0309506020001
2018-01-12 11:00:00,915.4074724313335
2018-01-12 12:00:00,905.9910177913334
2018-01-12 13:00:00,878.1246855820002
2018-01-12 14:00:00,843.4608944733334
2018-01-12 15:00:00,751.2484205919998
2018-01-12 16:00:00,714.8614100179999
2018-01-12 17:00:00,728.3903955693334
2018-01-12 18:00:00,736.5487663093334
2018-01-12 19:00:00,689.6739759726665
2018-01-12 20:00:00,680.85831213
2018-01-12 21:00:00,661.8820121133334
2018-01-12 22:00:00,634.8066264593333
2018-01-12 23:00:00,602.899140416
2018-01-13 00:00:00,590.1623271980001
2018-01-13 01:00:00,606.5498532439999
2018-01-13 02:00:00,628.9203920739999
2018-01-13 03:00:00,619.0409029019999
2018-01-13 04:00:00,630.6260751859998
2018-01-13 05:00:00,620.1832663966666
2018-01-13 06:00:00,623.2886493873333
2018-01-13 07:00:00,587.7364329473332
2018-01-13 08:00:00,546.9128007826665
2018-01-13 09:00:00,522.942607364
2018-01-13 10:00:00,526.4555205886667
2018-01-13 11:00:00,523.3756116993333
2018-01-13 12:00:00,516.7290148006666
2018-01-13 13:00:00,532.097574748
2018-01-13 14:00:00,551.2837399639999
2018-01-13 15:00:00,576.9244082099999
2018-01-13 16:00:00,569.9219618919999
2018-01-13 17:00:00,544.121444782
2018-01-13 18:00:00,536.2213254313333
2018-01-13 19:00:00,522.679531556
2018-01-13 20:00:00,526.2889925246667
2018-01-13 21:00:00,501.6921250806667
2018-01-13 22:00:00,491.3988494966668
2018-01-13 23:00:00,473.9873396013334
2018-01-14 00:00:00,463.17805504600005
2018-01-14 01:00:00,450.8051945280001
2018-01-14 02:00:00,436.46133808866676
2018-01-14 03:00:00,434.51658675733336
